date,category,sku,product_name,units_sold
2026-03-11,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,8.0
2026-03-11,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,0.0
2026-03-11,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,11.0
2026-03-11,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,1.0
2026-03-11,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,10.0
2026-03-11,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,4.0
2026-03-11,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,2.0
2026-03-11,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,9.0
2026-03-11,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-03-11,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,7.0
2026-03-11,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,6.0
2026-03-11,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,6.0
2026-03-11,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,3.0
2026-03-11,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,3.0
2026-03-11,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-03-11,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,6.0
2026-03-12,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,8.0
2026-03-12,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,3.0
2026-03-12,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,1.0
2026-03-12,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,5.0
2026-03-12,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,1.0
2026-03-12,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,4.0
2026-03-12,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,6.0
2026-03-12,Electronics,SKU-ELC-002,Smart Fitness Watch V2,2.0
2026-03-12,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,3.0
2026-03-12,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,7.0
2026-03-12,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-03-12,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,3.0
2026-03-12,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,3.0
2026-03-12,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,4.0
2026-03-12,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,4.0
2026-03-12,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,3.0
2026-03-12,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,5.0
2026-03-12,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-03-12,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,6.0
2026-03-12,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,4.0
2026-03-12,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,3.0
2026-03-12,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,8.0
2026-03-12,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-03-12,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,3.0
2026-03-12,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,9.0
2026-03-12,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,5.0
2026-03-12,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,5.0
2026-03-12,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,2.0
2026-03-12,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,1.0
2026-03-12,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,3.0
2026-03-13,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,13.0
2026-03-13,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,2.0
2026-03-13,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,1.0
2026-03-13,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,5.0
2026-03-13,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,1.0
2026-03-13,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,3.0
2026-03-13,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,13.0
2026-03-13,Electronics,SKU-ELC-002,Smart Fitness Watch V2,4.0
2026-03-13,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,0.0
2026-03-13,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,4.0
2026-03-13,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-03-13,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,6.0
2026-03-13,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,5.0
2026-03-13,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,4.0
2026-03-13,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,4.0
2026-03-13,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,0.0
2026-03-13,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,8.0
2026-03-13,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-03-13,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,8.0
2026-03-13,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,8.0
2026-03-13,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,1.0
2026-03-13,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,13.0
2026-03-13,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-03-13,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,1.0
2026-03-13,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,1.0
2026-03-13,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,3.0
2026-03-13,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,6.0
2026-03-13,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,0.0
2026-03-13,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-03-13,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,2.0
2026-03-14,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,13.0
2026-03-14,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,13.0
2026-03-14,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,2.0
2026-03-14,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,17.0
2026-03-14,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,0.0
2026-03-14,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,5.0
2026-03-14,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,7.0
2026-03-14,Electronics,SKU-ELC-002,Smart Fitness Watch V2,5.0
2026-03-14,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,3.0
2026-03-14,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,7.0
2026-03-14,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-03-14,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,7.0
2026-03-14,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,7.0
2026-03-14,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,5.0
2026-03-14,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,8.0
2026-03-14,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,1.0
2026-03-14,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,5.0
2026-03-14,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-03-14,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,13.0
2026-03-14,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,4.0
2026-03-14,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,1.0
2026-03-14,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,8.0
2026-03-14,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-03-14,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,2.0
2026-03-14,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,8.0
2026-03-14,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,6.0
2026-03-14,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,8.0
2026-03-14,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,2.0
2026-03-14,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-03-14,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,6.0
2026-03-15,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,16.0
2026-03-15,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,5.0
2026-03-15,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,2.0
2026-03-15,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,11.0
2026-03-15,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,0.0
2026-03-15,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,6.0
2026-03-15,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,13.0
2026-03-15,Electronics,SKU-ELC-002,Smart Fitness Watch V2,7.0
2026-03-15,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,6.0
2026-03-15,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,14.0
2026-03-15,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-03-15,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,3.0
2026-03-15,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,6.0
2026-03-15,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,10.0
2026-03-15,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,8.0
2026-03-15,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,2.0
2026-03-15,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,12.0
2026-03-15,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-03-15,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,13.0
2026-03-15,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,3.0
2026-03-15,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,0.0
2026-03-15,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,6.0
2026-03-15,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-03-15,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,9.0
2026-03-15,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,8.0
2026-03-15,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,2.0
2026-03-15,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,7.0
2026-03-15,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,2.0
2026-03-15,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-03-15,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,3.0
2026-03-16,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,10.0
2026-03-16,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,7.0
2026-03-16,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,1.0
2026-03-16,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,6.0
2026-03-16,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,0.0
2026-03-16,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,3.0
2026-03-16,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,8.0
2026-03-16,Electronics,SKU-ELC-002,Smart Fitness Watch V2,0.0
2026-03-16,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,4.0
2026-03-16,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,6.0
2026-03-16,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-03-16,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,5.0
2026-03-16,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,9.0
2026-03-16,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,8.0
2026-03-16,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,9.0
2026-03-16,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,0.0
2026-03-16,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,8.0
2026-03-16,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-03-16,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,12.0
2026-03-16,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,6.0
2026-03-16,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,0.0
2026-03-16,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,8.0
2026-03-16,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,1.0
2026-03-16,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,7.0
2026-03-16,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,7.0
2026-03-16,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,7.0
2026-03-16,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,3.0
2026-03-16,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,3.0
2026-03-16,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-03-16,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,2.0
2026-03-17,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,14.0
2026-03-17,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,6.0
2026-03-17,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,3.0
2026-03-17,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,6.0
2026-03-17,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,1.0
2026-03-17,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,7.0
2026-03-17,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,13.0
2026-03-17,Electronics,SKU-ELC-002,Smart Fitness Watch V2,6.0
2026-03-17,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,3.0
2026-03-17,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,7.0
2026-03-17,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-03-17,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,4.0
2026-03-17,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,5.0
2026-03-17,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,7.0
2026-03-17,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,3.0
2026-03-17,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,3.0
2026-03-17,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,5.0
2026-03-17,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-03-17,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,12.0
2026-03-17,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,4.0
2026-03-17,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,2.0
2026-03-17,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,7.0
2026-03-17,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-03-17,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,7.0
2026-03-17,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,7.0
2026-03-17,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,7.0
2026-03-17,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,8.0
2026-03-17,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,0.0
2026-03-17,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-03-17,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,6.0
2026-03-18,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,8.0
2026-03-18,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,3.0
2026-03-18,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,1.0
2026-03-18,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,3.0
2026-03-18,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,0.0
2026-03-18,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,4.0
2026-03-18,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,6.0
2026-03-18,Electronics,SKU-ELC-002,Smart Fitness Watch V2,4.0
2026-03-18,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,0.0
2026-03-18,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,10.0
2026-03-18,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-03-18,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,7.0
2026-03-18,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,6.0
2026-03-18,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,7.0
2026-03-18,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,6.0
2026-03-18,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,1.0
2026-03-18,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,9.0
2026-03-18,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-03-18,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,7.0
2026-03-18,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,3.0
2026-03-18,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,0.0
2026-03-18,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,9.0
2026-03-18,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-03-18,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,6.0
2026-03-18,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,4.0
2026-03-18,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,7.0
2026-03-18,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,6.0
2026-03-18,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,3.0
2026-03-18,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-03-18,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,1.0
2026-03-19,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,6.0
2026-03-19,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,2.0
2026-03-19,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,0.0
2026-03-19,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,4.0
2026-03-19,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,0.0
2026-03-19,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,5.0
2026-03-19,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,11.0
2026-03-19,Electronics,SKU-ELC-002,Smart Fitness Watch V2,2.0
2026-03-19,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,0.0
2026-03-19,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,10.0
2026-03-19,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-03-19,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,4.0
2026-03-19,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,5.0
2026-03-19,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,4.0
2026-03-19,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,4.0
2026-03-19,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,1.0
2026-03-19,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,10.0
2026-03-19,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-03-19,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,10.0
2026-03-19,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,3.0
2026-03-19,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,2.0
2026-03-19,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,8.0
2026-03-19,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-03-19,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,6.0
2026-03-19,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,6.0
2026-03-19,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,5.0
2026-03-19,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,1.0
2026-03-19,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,1.0
2026-03-19,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-03-19,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,10.0
2026-03-20,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,9.0
2026-03-20,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,4.0
2026-03-20,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,2.0
2026-03-20,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,12.0
2026-03-20,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,2.0
2026-03-20,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,0.0
2026-03-20,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,6.0
2026-03-20,Electronics,SKU-ELC-002,Smart Fitness Watch V2,4.0
2026-03-20,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,2.0
2026-03-20,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,11.0
2026-03-20,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-03-20,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,2.0
2026-03-20,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,4.0
2026-03-20,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,5.0
2026-03-20,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,3.0
2026-03-20,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,0.0
2026-03-20,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,3.0
2026-03-20,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-03-20,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,7.0
2026-03-20,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,4.0
2026-03-20,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,0.0
2026-03-20,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,8.0
2026-03-20,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-03-20,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,2.0
2026-03-20,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,10.0
2026-03-20,Sports & Outdoors,SKU-SPO-401,Insulated Hydro Water Bottle 32oz,10.0
2026-03-20,Sports & Outdoors,SKU-SPO-402,Non-Slip High Density Yoga Mat,3.0
2026-03-20,Sports & Outdoors,SKU-SPO-403,Heavy-Duty Resistance Bands Set,4.0
2026-03-20,Sports & Outdoors,SKU-SPO-404,Ultralight Backpacking Tent 2-Person,0.0
2026-03-20,Sports & Outdoors,SKU-SPO-405,Compact Camping Hammock Portable,5.0
2026-03-21,Apparel,SKU-APP-201,Thermal Fleece Running Hoodie,15.0
2026-03-21,Apparel,SKU-APP-202,Moisture-Wicking Athletic Tee,10.0
2026-03-21,Apparel,SKU-APP-203,Heavyweight Arctic Winter Parka,6.0
2026-03-21,Apparel,SKU-APP-204,Seamless Workout Compression Leggings,9.0
2026-03-21,Apparel,SKU-APP-205,Formal Wool Blazer Tailored,0.0
2026-03-21,Apparel,SKU-APP-206,Organic Cotton Crewneck Sweatshirt,4.0
2026-03-21,Electronics,SKU-ELC-001,Wireless Noise-Canceling Headphones,8.0
2026-03-21,Electronics,SKU-ELC-002,Smart Fitness Watch V2,8.0
2026-03-21,Electronics,SKU-ELC-003,4K Ultra-HD Action Camera,5.0
2026-03-21,Electronics,SKU-ELC-004,USB-C Fast Charging Cable 2M,14.0
2026-03-21,Electronics,SKU-ELC-005,Vintage Stereo Turntable,0.0
2026-03-21,Electronics,SKU-ELC-006,Bluetooth Conference Speaker,4.0
2026-03-21,Electronics,SKU-ELC-007,Ergonomic Mechanical Keyboard,8.0
2026-03-21,Health & Personal Care,SKU-HPC-301,Sonic Electric Toothbrush Pro,11.0
2026-03-21,Health & Personal Care,SKU-HPC-302,Collagen Peptide Powder 500g,3.0
2026-03-21,Health & Personal Care,SKU-HPC-303,Infrared Shiatsu Neck Massager,4.0
2026-03-21,Health & Personal Care,SKU-HPC-304,Daily Multivitamin Gummies 120ct,12.0
2026-03-21,Health & Personal Care,SKU-HPC-305,Aromatherapy Ultrasonic Diffuser,0.0
2026-03-21,Home & Kitchen,SKU-HMK-101,Digital Air Fryer Oven 6Qt,15.0
2026-03-21,Home & Kitchen,SKU-HMK-102,Stainless Steel French Press,7.0
2026-03-21,Home & Kitchen,SKU-HMK-103,Cold Brew Iced Coffee Pitcher,1.0
2026-03-21,Home & Kitchen,SKU-HMK-104,Electric Precision Milk Frother,8.0
2026-03-21,Home & Kitchen,SKU-HMK-105,Cast Iron Dutch Oven 5.5Qt,0.0
2026-03-21,Home & Kitchen,SKU-HMK-106,Smart WiFi Food Scale,9.0
2026-03-21,Home & Kitchen,SKU-HMK-107,Silicone Baking Mat Set,11.0
