sku,product_name,category,date,units_sold,current_stock,unit_price,unit_cost,lead_time_days,safety_stock,reorder_point
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-04-21,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-04-22,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-04-23,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-04-24,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-04-25,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-04-26,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-04-27,1.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-04-28,0.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-04-29,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-04-30,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-01,2.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-02,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-03,8.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-04,1.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-05,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-06,6.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-07,0.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-08,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-09,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-10,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-11,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-12,1.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-13,6.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-14,2.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-15,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-16,1.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-17,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-18,1.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-19,2.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-20,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-21,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-22,2.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-23,6.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-24,7.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-25,1.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-26,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-27,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-28,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-29,1.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-30,7.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-05-31,6.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-01,6.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-02,6.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-03,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-04,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-05,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-06,6.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-07,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-08,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-09,1.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-10,8.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-11,2.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-12,2.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-13,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-14,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-15,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-16,1.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-17,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-18,8.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-19,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-20,7.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-21,10.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-22,7.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-23,1.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-24,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-25,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-26,7.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-27,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-28,7.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-29,1.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-06-30,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-01,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-02,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-03,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-04,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-05,6.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-06,7.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-07,6.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-08,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-09,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-10,2.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-11,6.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-12,7.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-13,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-14,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-15,2.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-16,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-17,6.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-18,8.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-19,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-20,6.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-21,7.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-22,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-23,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-24,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-25,7.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-26,7.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-27,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-28,7.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-29,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-30,1.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-07-31,0.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-01,6.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-02,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-03,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-04,2.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-05,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-06,1.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-07,1.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-08,6.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-09,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-10,2.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-11,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-12,2.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-13,2.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-14,2.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-15,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-16,5.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-17,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-18,7.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-19,2.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-20,7.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-21,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-22,2.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-23,2.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-24,0.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-25,4.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-26,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-002,Smart Fitness Watch V2,Electronics,2026-08-27,3.0,48.0,189.5,95.0,10,16,56
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-01,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-02,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-03,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-04,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-05,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-06,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-07,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-08,5.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-09,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-10,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-11,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-12,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-13,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-14,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-15,6.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-16,4.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-17,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-18,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-19,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-20,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-21,5.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-22,4.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-23,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-24,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-25,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-26,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-27,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-28,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-29,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-30,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-03-31,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-01,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-02,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-03,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-04,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-05,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-06,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-07,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-08,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-09,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-10,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-11,4.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-12,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-13,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-14,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-15,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-16,5.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-17,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-18,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-19,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-20,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-21,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-22,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-23,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-24,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-25,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-26,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-27,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-28,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-29,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-04-30,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-01,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-02,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-03,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-04,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-05,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-06,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-07,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-08,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-09,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-10,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-11,4.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-12,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-13,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-14,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-15,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-16,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-17,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-18,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-19,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-20,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-21,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-22,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-23,4.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-24,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-25,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-26,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-27,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-28,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-29,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-30,4.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-05-31,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-01,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-02,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-03,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-04,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-05,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-06,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-07,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-08,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-09,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-10,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-11,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-12,0.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-13,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-14,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-15,1.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-16,4.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-17,3.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-18,2.0,420.0,249.0,130.0,21,15,53
SKU-ELC-003,4K Ultra-HD Action Camera,Electronics,2026-06-19,0.0,420.0,249.0,130.0,21,15,53
